run_id,group,architecture,attack,target_uav,run_epoch,post_fix,duration_sec,errored,valid,exclusion_reason,detected,mttd_s,isolation_success,time_to_isolation_s,mttr_functional_s,degradation_stopped,total_response_time_s,mission_degradation_m,stabilisation_level_m,residual_mission_func,baseline_track_error_m,phase_excess_m,phase_peak_m,phase_baseline_m,geometry_excess_m,geometry_peak_m,geometry_baseline_m,legacy_coordination_loss,legacy_coordination_restored,belief_peak_horiz_m,ratio_peak,ratio_n_above,ratio_maxcons_post,ratio_maxcons_full,ratio_maxcons_post_fleet,ratio_maxcons_full_fleet,ratio_first_cross_s,mesh_pub_msgs,mesh_pub_bytes,mesh_del_msgs,mesh_drop_msgs,fp_events_clean,fp_detectors,fp_gps,fp_heartbeat,fp_cross_check
A_comm_disruption_r3_1785565964,comm_pass1,A,comm_disruption,uav_0,1785565964,True,157.2014353275299,False,True,,True,3.508962869644165,True,0.0001430511474609375,19.729471445083618,True,,10.940145068704572,-0.16823531697401678,1.0,0.28359442144335034,83.10777479469647,86.61899554361037,3.5112207489138996,36.91138933953467,39.08774248650741,2.176353146972738,0.0,1.0,0.9365,0.0413,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_comm_disruption_r4_1785566186,comm_pass1,A,comm_disruption,uav_0,1785566186,True,157.68531322479248,False,True,,True,3.4792070388793945,True,5.5789947509765625e-05,0.152817964553833,True,,0.6766777227782875,-0.2079618475169493,1.0,0.3181769798917138,106.52019921016122,109.90038021927245,3.380181009111226,37.12682215405959,39.221356767986606,2.0945346139270153,0.0,1.0,1.0743,0.0365,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_comm_disruption_r5_1785566408,comm_pass1,A,comm_disruption,uav_0,1785566408,True,155.71471762657166,False,True,,True,3.4806764125823975,True,5.125999450683594e-05,0.17896461486816406,True,,1.1233837178471053,-0.13283776779988365,1.0,0.2915708475864768,109.30334693467427,113.34936631980565,4.0460193851313875,36.20734271902116,38.944529046789064,2.7371863277679016,0.0,1.0,0.9495,0.0356,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r1_1785566628,comm_pass1,B,comm_disruption,uav_0,1785566628,True,156.6998634338379,False,True,,True,3.4978792667388916,True,5.4836273193359375e-05,0.021626710891723633,True,,0.4130763534621392,-0.23284598078547736,1.0,0.2653195241253288,76.6808541484377,100.33696903310653,23.656114884668824,15.417211530770196,22.575823362336454,7.158611831566258,0.0,1.0,0.9795,0.0258,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r2_1785566849,comm_pass1,B,comm_disruption,uav_0,1785566849,True,158.1960687637329,False,True,,True,3.3094286918640137,True,5.221366882324219e-05,0.14328742027282715,True,,-0.04325982538621412,-0.08685726207303329,1.0,0.09602381192288156,218.40453177926375,258.7544970231768,40.34996524391303,9.59119933754835,39.0338883431635,29.442689005615147,0.0,1.0,0.952,0.031,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r3_1785567073,comm_pass1,B,comm_disruption,uav_0,1785567073,True,157.182874917984,False,True,,True,3.4912121295928955,True,5.125999450683594e-05,0.21060633659362793,True,,0.6279684064851618,-0.2488128236737439,1.0,0.3005039167466492,117.80474076156446,119.92301420081003,2.11827343924557,39.38226038569751,40.6173567025587,1.2350963168611893,0.0,1.0,0.9698,0.0244,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r4_1785567294,comm_pass1,B,comm_disruption,uav_0,1785567294,True,156.7242946624756,False,True,,True,2.5694594383239746,True,5.1975250244140625e-05,0.16190648078918457,True,,0.6132891078798997,-0.17790089332839137,1.0,0.2741133607619923,110.5695707421308,122.81647691646987,12.246906174339074,33.33640405638312,40.198903971442526,6.862499915059413,0.0,1.0,0.9645,0.0489,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r5_1785567516,comm_pass1,B,comm_disruption,uav_0,1785567516,True,156.6985321044922,False,True,,True,3.431656837463379,True,6.008148193359375e-05,0.1029961109161377,True,,1.3411056890486348,-0.19641959514296825,1.0,0.26385205444057025,119.5410704777367,123.44178939439416,3.9007189166574676,36.74681296948381,38.90064566460003,2.1538326951162117,0.0,1.0,0.9534,0.0307,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_comm_disruption_r1_1785567737,comm_pass1,C,comm_disruption,uav_0,1785567737,True,157.20119500160217,False,True,,True,2.400109052658081,True,6.29425048828125e-05,0.005006313323974609,True,,0.543118438950805,-0.22419910536035875,1.0,0.27990620185345527,108.91791106782495,112.25871727852211,3.340806210697167,36.94912349325892,39.0004503114431,2.051326818184187,0.0,1.0,1.0279,0.0312,0,0,0,0,0,,466,124006,932,0,0,,0,0,0
C_comm_disruption_r2_1785567960,comm_pass1,C,comm_disruption,uav_0,1785567960,True,156.73556542396545,False,True,,True,3.487292528152466,True,5.316734313964844e-05,13.689828157424927,True,,5.269181385523586,-0.22231527615196958,1.0,0.2763644053301624,110.76039505960014,113.39709514987902,2.636700090278879,37.64364420527202,39.50383359837857,1.8601893931065545,0.0,1.0,1.0578,0.0374,0,0,0,0,0,,466,124006,932,0,0,,0,0,0
C_comm_disruption_r3_1785568182,comm_pass1,C,comm_disruption,uav_0,1785568182,True,164.68779635429382,False,True,,True,3.273507595062256,False,5.8650970458984375e-05,,False,25.385191202163696,16.33394267905968,,0.3333333333333333,0.3319306598089007,14.557423446877152,18.485488646898375,3.928065200021223,35.27853856077344,37.423133473816335,2.144594913042898,0.6666666666666667,0.3333333333333333,1.0104,0.0392,0,0,0,1,1,,482,128491,964,0,0,,0,0,0
C_comm_disruption_r4_1785568407,comm_pass1,C,comm_disruption,uav_0,1785568407,True,157.18427634239197,False,True,,True,3.266890287399292,True,5.793571472167969e-05,13.02287220954895,True,,4.149270351488678,-0.20613307565333502,1.0,0.2922345564800679,130.23815988616892,133.58747449646626,3.3493146102973412,37.478553780831916,39.2939017124869,1.815347931654987,0.0,1.0,0.9372,0.029,0,0,0,0,0,,466,124074,932,0,0,,0,0,0
C_comm_disruption_r5_1785568630,comm_pass1,C,comm_disruption,uav_0,1785568630,True,157.19147610664368,False,True,,True,3.3752899169921875,True,4.8160552978515625e-05,0.05434823036193848,True,,0.6497998416940398,-0.23385360438214842,1.0,0.2829746905847547,129.089922446311,132.344494357565,3.254571911254004,37.267673030734535,39.15495334915543,1.8872803184208886,0.0,1.0,0.9237,0.0383,0,0,0,0,0,,466,123965,932,0,0,,0,0,0
A_comm_disruption_r1_1785572785,comm_pass2,A,comm_disruption,uav_0,1785572785,True,157.69538164138794,False,True,,True,3.476499080657959,True,5.245208740234375e-05,15.37877368927002,True,,4.651455854634017,-0.18249252486553633,1.0,0.30583660050083594,94.2511766601942,111.66318547281725,17.412008812623043,34.295852848146964,41.59071930598874,7.294866457841778,0.0,1.0,1.042,0.0361,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_comm_disruption_r2_1785573007,comm_pass2,A,comm_disruption,uav_0,1785573007,True,156.71324682235718,False,True,,True,2.394556760787964,False,5.316734313964844e-05,0.0971379280090332,True,,1.8351837119290053,-0.064690888147278,1.0,0.24379691600623943,122.44438221283258,125.7112762540292,3.266894041196622,123.63826063315034,125.56581399540855,1.92755336225821,0.33333333333333337,1.0,1.092,0.0612,0,0,0,7,7,,0,0,0,0,0,,0,0,0
A_comm_disruption_r3_1785573228,comm_pass2,A,comm_disruption,uav_0,1785573228,True,156.68902039527893,False,True,,True,3.302276372909546,True,4.792213439941406e-05,0.13903021812438965,True,,0.40253408914699573,-0.2015347631943747,1.0,0.27646036925775685,128.80123619225822,132.3964800789613,3.595243886703088,36.539214431804545,39.17577308407877,2.6365586522742226,0.0,1.0,0.996,0.0288,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_comm_disruption_r4_1785573449,comm_pass2,A,comm_disruption,uav_0,1785573449,True,157.70585465431213,False,True,,True,3.4659433364868164,True,6.437301635742188e-05,0.047704219818115234,True,,2.2616521523634887,-0.14576684548497099,1.0,0.2813544056760833,116.05704113276292,118.69008575685007,2.633044624087148,37.48388102068587,39.71612758733989,2.232246566654018,0.0,1.0,1.0924,0.0298,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_comm_disruption_r5_1785573671,comm_pass2,A,comm_disruption,uav_0,1785573671,True,156.69295644760132,False,True,,True,3.369884490966797,False,5.626678466796875e-05,12.026569128036499,True,,2.8532623477913095,-0.24213049017541985,1.0,0.2712730285808185,122.09605142357941,124.41630809216724,2.320256668587831,39.33173280134342,41.454119643118226,2.122386841774805,0.33333333333333337,1.0,1.0036,0.0543,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r1_1785573893,comm_pass2,B,comm_disruption,uav_0,1785573893,True,157.19485116004944,False,True,,True,3.4494335651397705,True,5.91278076171875e-05,16.219059228897095,True,,3.1922363292774754,-0.24030733399357296,1.0,0.2872479636491415,105.6050582259775,120.91546346577093,15.310405239793425,16.10294563168151,30.656177476897334,14.553231845215823,0.0,1.0,0.9428,0.0321,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r2_1785574114,comm_pass2,B,comm_disruption,uav_0,1785574114,True,157.71021819114685,False,True,,True,3.3729426860809326,True,5.269050598144531e-05,0.08201980590820312,True,,1.4296496183880498,0.018597471330297433,1.0,0.27096090035670173,91.65139678963467,95.22350109480391,3.5721043051692334,36.939474661043306,39.3542300849134,2.4147554238700897,0.0,1.0,1.1324,0.0644,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r3_1785574337,comm_pass2,B,comm_disruption,uav_0,1785574337,True,156.7225878238678,False,True,,True,2.5613231658935547,True,6.771087646484375e-05,30.207327842712402,True,,74.23307579855124,21.976950712428494,1.0,0.24930233892778358,50.17672787279639,52.7781488736905,2.6014210008941063,104.10831339597519,105.63199901564498,1.523685619669795,0.33333333333333337,1.0,0.8426,0.0311,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r4_1785574558,comm_pass2,B,comm_disruption,uav_0,1785574558,True,157.6837649345398,False,True,,True,3.333051919937134,True,6.318092346191406e-05,0.11105036735534668,True,,0.30158344848615515,-0.2495433862565136,1.0,0.29366995762843806,135.97266465415146,139.4919557376479,3.519291083496455,37.213728217297074,39.15132097123927,1.937592753942199,0.0,1.0,0.9466,0.0237,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_comm_disruption_r5_1785574780,comm_pass2,B,comm_disruption,uav_0,1785574780,True,156.21016550064087,False,True,,True,3.4866268634796143,True,5.245208740234375e-05,19.417325258255005,True,,2.8845799255851627,-0.14298378176916357,1.0,0.30112365694602455,102.7635475958044,105.5095068538318,2.7459592580273977,37.87002877470287,39.75269431317474,1.8826655384718758,0.0,1.0,1.059,0.0447,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_comm_disruption_r1_1785575001,comm_pass2,C,comm_disruption,uav_0,1785575001,True,157.71145105361938,False,True,,True,3.376741886138916,True,4.863739013671875e-05,0.08919143676757812,True,,-0.040433020810292694,-0.1021222508711035,1.0,0.13015742999087518,213.07664155292838,259.90790872643436,46.83126717350598,6.797170274978043,38.43241790774085,31.635247632762805,0.0,1.0,1.1294,0.0327,0,0,0,0,0,,469,124825,938,0,0,,0,0,0
C_comm_disruption_r2_1785575224,comm_pass2,C,comm_disruption,uav_0,1785575224,True,156.72023105621338,False,True,,True,2.9119186401367188,True,5.14984130859375e-05,0.16491246223449707,True,,1.1688313718450236,-0.20403408411231364,1.0,0.25176443786125813,105.53553547781848,118.24539477321775,12.70985929539927,30.85424831774706,37.84301675859043,6.988768440843369,0.0,1.0,0.9613,0.0468,0,0,0,0,0,,469,124735,938,0,0,,0,0,0
C_comm_disruption_r3_1785575447,comm_pass2,C,comm_disruption,uav_0,1785575447,True,157.20881819725037,False,True,,True,3.4912290573120117,True,6.151199340820312e-05,0.17743444442749023,True,,-0.048388134226375085,-0.2686366920801526,1.0,0.2902245902082742,195.09232648127323,199.0893755631718,3.997049081898581,28.060231259049026,34.28853159153933,6.228300332490306,0.0,1.0,0.9764,0.0266,0,0,0,0,0,,469,124752,938,0,0,,0,0,0
C_comm_disruption_r4_1785575669,comm_pass2,C,comm_disruption,uav_0,1785575669,True,156.21648526191711,False,True,,True,3.3638076782226562,True,5.888938903808594e-05,16.519184112548828,True,,5.2580816961740195,-0.24829737324084972,1.0,0.31317644431615643,117.06403899418618,120.39908283368584,3.3350438394996615,37.38957870123383,39.535315477159735,2.145736775925903,0.0,1.0,0.8976,0.0397,0,0,0,0,0,,466,124031,932,0,0,,0,0,0
C_comm_disruption_r5_1785575891,comm_pass2,C,comm_disruption,uav_0,1785575891,True,157.1794238090515,False,True,,True,3.2489912509918213,True,7.271766662597656e-05,13.384006023406982,True,,2.54234920626554,-0.21401101753519913,1.0,0.29480079711143503,112.9700383157213,116.34501986131767,3.37498154559637,36.16669809419426,39.1845317863586,3.0178336921643343,0.0,1.0,1.0655,0.04,0,0,0,0,0,,466,123962,932,0,0,,0,0,0
A_none_r1_1785481806,base_pass1,A,none,uav_0,1785481806,True,157.1981279850006,False,True,,,,,,,,,,,1.0,,0.10809855441902982,2.7368330169020396,2.62873446248301,0.009748109504819746,1.9475286865564032,1.9377805770515835,0.0,1.0,1.0363,0.0311,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785482028,base_pass1,A,none,uav_0,1785482028,True,156.70349264144897,False,True,,,,,,,,,,,1.0,,0.6005373433832801,3.681153465938678,3.080616122555398,0.0,1.7089453243648265,1.959571224335994,0.0,1.0,1.1166,0.0697,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r3_1785482250,base_pass1,A,none,uav_0,1785482250,True,156.71668195724487,False,True,,,,,,,,,,,1.0,,0.0,1.1716500348724708,1.2389149430156863,0.2522477770440623,0.9948632913626094,0.7426155143185471,0.0,1.0,0.955,0.0298,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r4_1785482471,base_pass1,A,none,uav_0,1785482471,True,157.21072125434875,False,True,,,,,,,,,,,1.0,,0.0,21.130086063186468,21.166758498536637,0.0,7.061354699930373,7.363059432534055,0.0,1.0,1.0021,0.0465,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785482693,base_pass1,A,none,uav_0,1785482693,True,156.68942975997925,False,True,,,,,,,,,,,1.0,,0.223872722218033,3.6878115260124673,3.4639388037944343,0.051828730119356514,2.457697726376683,2.4058689962573263,0.0,1.0,1.0587,0.0272,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785482914,base_pass1,B,none,uav_0,1785482914,True,157.20133900642395,False,True,,,,,,,,,,,1.0,,0.0,4.107306893375608,4.284197437436092,0.08621284230793824,2.10793301855482,2.0217201762468817,0.0,1.0,1.049,0.0496,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785483136,base_pass1,B,none,uav_0,1785483136,True,156.22724843025208,False,True,,,,,,,,,,,1.0,,0.0,1.6598051031248247,2.603974066773901,0.3008567426582043,2.325495879372117,2.0246391367139127,0.0,1.0,0.9921,0.0439,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785483357,base_pass1,B,none,uav_0,1785483357,True,164.20376920700073,False,True,,,47.47311282157898,,0.0001347064971923828,,,,,,0.6666666666666666,,0.9592334174291182,31.622498559766512,30.663265142337394,3.8954511944514145,8.424948754295823,4.529497559844408,0.33333333333333337,0.6666666666666666,211.5344,1.3501,1,1,1,1,1,44.318,0,0,0,0,3,heartbeat,0,3,0
B_none_r4_1785483580,base_pass1,B,none,uav_0,1785483580,True,157.19403791427612,False,True,,,,,,,,,,,1.0,,0.0,49.53978809982607,51.173263134895535,0.3675212846574638,7.319385389014528,6.951864104357064,0.0,1.0,0.9913,0.0419,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r5_1785483802,base_pass1,B,none,uav_0,1785483802,True,157.17412996292114,False,True,,,,,,,,,,,1.0,,0.1057335179968959,1.4175229076022333,1.3117893896053374,0.0,0.9120212417835843,1.0538357098243272,0.0,1.0,0.9568,0.05,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785484024,base_pass1,C,none,uav_0,1785484024,True,157.68257808685303,False,True,,,,,,,,,,,1.0,,0.37770973523313955,3.727763874557695,3.3500541393245555,0.0,2.3585090347573274,2.3590531149142775,0.0,1.0,0.9436,0.047,0,0,0,0,0,,468,124492,936,0,0,,0,0,0
C_none_r2_1785484247,base_pass1,C,none,uav_0,1785484247,True,156.19540929794312,False,True,,,,,,,,,,,1.0,,0.8812794305491707,3.9556598021493983,3.0743803716002276,0.0,1.8928550296512676,1.9438661913102746,0.0,1.0,0.9334,0.0727,0,0,0,0,0,,465,123702,930,0,0,,0,0,0
C_none_r3_1785484469,base_pass1,C,none,uav_0,1785484469,True,156.2098536491394,False,True,,,,,,,,,,,1.0,,0.0,2.0880955943339927,2.226003288503705,0.05191356007065151,1.4849028562403466,1.432989296169695,0.0,1.0,1.0618,0.0351,0,0,0,0,0,,465,123698,930,0,0,,0,0,0
C_none_r4_1785484691,base_pass1,C,none,uav_0,1785484691,True,157.6836495399475,False,True,,,,,,,,,,,1.0,,0.011555011065780718,3.406610805949981,3.3950557948842004,0.0342524876698147,2.112988030741852,2.078735543072037,0.0,1.0,1.0035,0.0403,0,0,0,0,0,,468,124475,936,0,0,,0,0,0
C_none_r5_1785484914,base_pass1,C,none,uav_0,1785484914,True,157.72143721580505,False,True,,,,,,,,,,,1.0,,0.40862093751928796,3.9142194720076304,3.5055985344883425,0.07602382247907924,2.1675235110254447,2.0914996885463655,0.0,1.0,1.0012,0.0371,0,0,0,0,0,,468,124528,936,0,0,,0,0,0
A_none_r1_1785485440,base_pass2,A,none,uav_0,1785485440,True,157.688894033432,False,True,,,,,,,,,,,1.0,,0.1484357180833058,3.4570529805702677,3.308617262486962,0.20035583872904028,1.9422066414281483,1.741850802699108,0.0,1.0,1.054,0.0444,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785485662,base_pass2,A,none,uav_0,1785485662,True,165.72893714904785,False,True,,,,,0.0001277923583984375,,,,,,,,,,22.946346098518433,,,4.760914526295501,,,0.8907,0.0282,0,0,0,0,0,,0,0,0,0,3,heartbeat,0,3,0
A_none_r3_1785485887,base_pass2,A,none,uav_0,1785485887,True,156.71619057655334,False,True,,,,,,,,,,,1.0,,0.5595663921807841,3.4542790854042664,2.8947126932234823,0.0,1.9482139225880712,2.081515816564455,0.0,1.0,1.0647,0.0707,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r4_1785486108,base_pass2,A,none,uav_0,1785486108,True,155.70042824745178,False,True,,,,,,,,,,,1.0,,0.49421392731741776,3.8637301160439392,3.3695161887265215,0.07419883755735235,2.3239509644460155,2.249752126888663,0.0,1.0,1.0476,0.0828,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785486328,base_pass2,A,none,uav_0,1785486328,True,157.23303532600403,False,True,,,,,,,,,,,1.0,,0.1292981939914455,3.711664474526742,3.5823662805352967,0.029570385510510278,2.449194168689227,2.4196237831787166,0.0,1.0,0.9763,0.0501,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785486550,base_pass2,B,none,uav_0,1785486550,True,157.19096970558167,False,True,,,,,,,,,,,1.0,,2.886682573953067,25.960218202753083,23.073535628800016,3.902026099395691,25.927791934844215,22.025765835448524,0.0,1.0,1.0906,0.0307,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785486772,base_pass2,B,none,uav_0,1785486772,True,157.2320432662964,False,True,,,,,,,,,,,1.0,,0.15634506090168543,3.5391701343866657,3.3828250734849803,0.01564702828715525,2.1914537881678506,2.1758067598806954,0.0,1.0,1.0339,0.0351,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785486994,base_pass2,B,none,uav_0,1785486994,True,164.21310806274414,False,True,,,,,9.632110595703125e-05,,,,,,,,,,12.745758583952892,,,13.083915121691632,,,0.9903,0.0278,0,0,0,0,1,,0,0,0,0,3,heartbeat,0,3,0
B_none_r4_1785487217,base_pass2,B,none,uav_0,1785487217,True,157.1948869228363,False,True,,,48.195520639419556,,4.3392181396484375e-05,,,,,,0.6666666666666666,,190.00085114128456,194.09325259582891,4.092401454544358,232.15077240683803,234.32469012536006,2.1739177185220218,0.33333333333333337,0.6666666666666666,1.4266,0.143,0,0,0,7,7,,0,0,0,0,1,gps,1,0,0
B_none_r5_1785487439,base_pass2,B,none,uav_0,1785487439,True,157.2412121295929,False,True,,,,,,,,,,,1.0,,3.002594937956701,24.2232085949895,21.2206136570328,0.1076727593327611,2.291385634328048,2.1837128749952868,0.0,1.0,1.0153,0.039,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785487661,base_pass2,C,none,uav_0,1785487661,True,157.69833827018738,False,True,,,,,,,,,,,1.0,,0.05788643833682272,3.644469583935006,3.5865831455981834,0.0,2.5236757104096954,2.617422947443529,0.0,1.0,1.0377,0.0417,0,0,0,0,0,,468,124505,936,0,0,,0,0,0
C_none_r2_1785487884,base_pass2,C,none,uav_0,1785487884,True,156.69607186317444,False,True,,,,,,,,,,,1.0,,0.0,3.150477544497221,3.5116954019184448,0.05590067375313712,2.8148930280885978,2.7589923543354606,0.0,1.0,1.0737,0.0306,0,0,0,0,0,,465,123742,930,0,0,,0,0,0
C_none_r3_1785488107,base_pass2,C,none,uav_0,1785488107,True,156.2049686908722,False,True,,,,,,,,,,,1.0,,0.0,2.1850129948434187,2.9789446511100266,0.11309987468610494,1.9273661663482962,1.8142662916621912,0.0,1.0,1.0305,0.052,0,0,0,0,0,,465,123726,930,0,0,,0,0,0
C_none_r4_1785488329,base_pass2,C,none,uav_0,1785488329,True,156.68679308891296,False,True,,,,,,,,,,,1.0,,0.0,2.906052243472004,2.9235262712859935,0.34944555602888583,2.4697008539186336,2.1202552978897478,0.0,1.0,1.0303,0.0409,0,0,0,0,0,,465,123721,930,0,0,,0,0,0
C_none_r5_1785488551,base_pass2,C,none,uav_0,1785488551,True,157.1974446773529,False,True,,,,,,,,,,,1.0,,0.10121738543625725,4.529122322675903,4.427904937239646,0.14436829127617257,2.6918346781552627,2.54746638687909,0.0,1.0,0.9854,0.0297,0,0,0,0,0,,468,124491,936,0,0,,0,0,0
A_none_r1_1785489076,base_pass3,A,none,uav_0,1785489076,True,157.18628120422363,False,True,,,,,,,,,,,1.0,,0.32532968518214034,3.226315938281175,2.9009862530990347,0.0,1.8903165060331284,2.001498452809141,0.0,1.0,1.0676,0.0413,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785489298,base_pass3,A,none,uav_0,1785489298,True,156.7344958782196,False,True,,,,,,,,,,,1.0,,0.26832971345083934,3.408884243885666,3.1405545304348266,0.10034096527568304,1.7951208732894823,1.6947799080137993,0.0,1.0,1.0438,0.0295,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r3_1785489519,base_pass3,A,none,uav_0,1785489519,True,156.19866251945496,False,True,,,,,,,,,,,1.0,,0.0,2.732296764236878,3.1767400516767452,0.054166839903759145,1.9512726261189424,1.8971057862151832,0.0,1.0,1.0511,0.0366,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r4_1785489740,base_pass3,A,none,uav_0,1785489740,True,155.7110517024994,False,True,,,,,,,,,,,1.0,,0.0,2.881095934226039,2.9371278800591654,0.022113523122951895,1.6744048334649313,1.6522913103419794,0.0,1.0,1.0083,0.0308,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r5_1785489960,base_pass3,A,none,uav_0,1785489960,True,157.21040058135986,False,True,,,,,,,,,,,1.0,,0.0,2.8100991803931947,2.8275070965498514,0.0,1.7683350863161134,1.8701769953727048,0.0,1.0,0.9406,0.0716,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r1_1785490182,base_pass3,B,none,uav_0,1785490182,True,156.7203929424286,False,True,,,,,,,,,,,1.0,,0.30796082035743666,3.3893189600102005,3.081358139652764,0.0,1.5975023870063907,1.630286433582359,0.0,1.0,0.9731,0.0533,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r2_1785490403,base_pass3,B,none,uav_0,1785490403,True,155.69411087036133,False,True,,,,,,,,,,,1.0,,0.2150217958660221,4.724409444692185,4.509387648826163,0.0,2.7374399680181485,2.8016440845492774,0.0,1.0,0.8843,0.0345,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r3_1785490624,base_pass3,B,none,uav_0,1785490624,True,156.6907835006714,False,True,,,,,,,,,,,1.0,,0.0,3.2291329118336876,3.4690334945197208,0.059657995417558674,2.520744807490356,2.4610868120727973,0.0,1.0,0.9231,0.0538,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r4_1785490845,base_pass3,B,none,uav_0,1785490845,True,157.21733498573303,False,True,,,,,,,,,,,1.0,,0.3338248601384919,3.2415453522299913,2.9077204920914994,0.012021876644064733,2.302687340511099,2.2906654638670343,0.0,1.0,0.9769,0.0307,0,0,0,0,0,,0,0,0,0,0,,0,0,0
B_none_r5_1785491067,base_pass3,B,none,uav_0,1785491067,True,157.20175766944885,False,True,,,,,,,,,,,1.0,,0.23389570618073208,3.1827551144405675,2.9488594082598354,0.0,1.6849165423861,1.6929521932182872,0.0,1.0,0.9624,0.0476,0,0,0,0,0,,0,0,0,0,0,,0,0,0
C_none_r1_1785491289,base_pass3,C,none,uav_0,1785491289,True,157.19888639450073,False,True,,,,,,,,,,,1.0,,0.5177097900194383,2.262086035660616,1.7443762456411775,0.258185540150045,1.4985536245147737,1.2403680843647287,0.0,1.0,1.1033,0.0368,0,0,0,0,0,,465,123696,930,0,0,,0,0,0
C_none_r2_1785491511,base_pass3,C,none,uav_0,1785491511,True,157.2238359451294,False,True,,,,,,,,,,,1.0,,0.0,2.847372727063373,3.0660107748474275,0.0,1.9550528695881042,2.019388362999831,0.0,1.0,0.9553,0.0348,0,0,0,0,0,,465,123758,930,0,0,,0,0,0
C_none_r3_1785491734,base_pass3,C,none,uav_0,1785491734,True,156.7162914276123,False,True,,,,,,,,,,,1.0,,0.30101437809631193,3.3719240157907393,3.0709096376944274,0.07758101073429602,2.6680445594496005,2.5904635487153045,0.0,1.0,1.0133,0.0443,0,0,0,0,0,,465,123720,930,0,0,,0,0,0
C_none_r4_1785491956,base_pass3,C,none,uav_0,1785491956,True,157.19164443016052,False,True,,,,,,,,,,,1.0,,0.0,1.49473652171298,2.1591550967156934,0.0,1.1520215454880685,1.216889623338269,0.0,1.0,1.0726,0.0473,0,0,0,0,0,,465,123711,930,0,0,,0,0,0
C_none_r5_1785492179,base_pass3,C,none,uav_0,1785492179,True,157.18678879737854,False,True,,,,,,,,,,,1.0,,0.5175215081568751,18.14349986293024,17.625978354773366,1.2258222159447385,17.031466058268013,15.805643842323274,0.0,1.0,0.917,0.0653,0,0,0,0,0,,468,124534,936,0,0,,0,0,0
A_none_r1_1785492704,base_pass4,A,none,uav_0,1785492704,True,157.6932065486908,False,True,,,,,,,,,,,1.0,,0.0,3.1524586423182086,3.185198775344162,0.0,2.1949433045118782,2.262129403639519,0.0,1.0,0.9628,0.0377,0,0,0,0,0,,0,0,0,0,0,,0,0,0
A_none_r2_1785492926,base_pass4,A,none,uav_0,1785492926,True,157.68113589286804,False,True,,,,,,,,,,,1.0,,0.096467547931951,11.851759941831858,11.755292393899907,0.2425758135833549,7.058438658459476,6.815862844876121,0.0,1.0,0.9667,0.0597,0,0,0,0,0,,0,0,0,0,0,,0,0,0
